timestamps,TP9,AF7,AF8,TP10,Right AUX
1718226412.199,-27.832,-58.594,-27.832,-36.621,0.000
1718226412.203,-15.625,-49.805,-31.738,-21.973,0.000
1718226412.207,-24.902,-39.062,-27.344,-3.906,0.000
1718226412.211,-20.508,-48.340,-30.762,-17.090,0.000
1718226412.215,-19.531,-44.922,-35.645,-19.531,0.000
1718226412.219,-19.531,-47.363,-22.949,-15.137,0.000
1718226412.222,-25.879,-71.289,-34.180,-40.527,0.000
1718226412.226,-22.949,-58.594,-34.668,-49.805,0.000
1718226412.230,-24.414,-50.293,-32.227,-26.367,0.000
1718226412.234,-23.438,-51.270,-29.785,-24.902,0.000
1718226412.238,-15.137,-56.152,-28.320,-39.551,0.000
1718226412.242,-15.137,-59.082,-26.855,-29.785,0.000
1718226412.246,-29.785,-67.383,-35.645,-29.785,0.000
1718226412.250,-37.598,-71.777,-33.203,-19.043,0.000
1718226412.254,-33.691,-64.453,-37.598,-30.762,0.000
1718226412.258,-43.457,-64.941,-39.062,-32.715,0.000
1718226412.262,-31.250,-65.918,-39.062,-17.578,0.000
1718226412.265,-28.320,-63.477,-49.316,-15.137,0.000
1718226412.269,-40.039,-58.105,-41.504,-22.949,0.000
1718226412.273,-34.668,-48.340,-34.180,-31.250,0.000
1718226412.277,-24.902,-45.410,-22.461,-17.578,0.000
1718226412.281,-20.020,-52.734,-18.066,-16.602,0.000
1718226412.285,-29.785,-72.754,-36.621,-25.879,0.000
1718226412.289,-43.945,-77.148,-54.199,-33.691,0.000
1718226412.293,-18.555,-59.082,-38.574,-33.691,0.000
1718226412.297,-14.160,-53.711,-25.391,-24.902,0.000
1718226412.301,-42.969,-65.430,-42.969,-23.926,0.000
1718226412.305,-38.574,-65.430,-48.828,-31.738,0.000
1718226412.308,-30.762,-55.664,-45.410,-29.785,0.000
1718226412.312,-23.926,-48.828,-36.133,-29.297,0.000
1718226412.316,-18.066,-46.875,-38.574,-28.809,0.000
1718226412.320,-21.484,-52.246,-41.992,-20.020,0.000
1718226412.324,-34.668,-59.082,-38.086,-41.504,0.000
1718226412.328,-31.738,-57.617,-37.109,-46.875,0.000
1718226412.332,-14.160,-54.688,-36.621,-36.133,0.000
1718226412.336,-11.230,-47.363,-44.434,-39.551,0.000
1718226412.340,-31.250,-47.852,-46.875,-30.273,0.000
1718226412.344,-34.668,-54.688,-49.805,-30.762,0.000
1718226412.347,-29.297,-55.664,-52.734,-16.113,0.000
1718226412.351,-42.480,-63.477,-45.898,-27.344,0.000
1718226412.355,-23.438,-53.711,-33.691,-28.320,0.000
1718226412.359,-22.949,-56.641,-31.738,-38.086,0.000
1718226412.363,-51.270,-69.824,-47.363,-53.223,0.000
1718226412.367,-41.504,-62.988,-53.223,-41.504,0.000
1718226412.371,-41.016,-62.500,-43.945,-37.598,0.000
1718226412.375,-51.758,-58.594,-41.016,-34.668,0.000
1718226412.379,-32.227,-49.316,-41.016,-39.062,0.000
1718226412.383,-10.254,-50.293,-20.996,-22.461,0.000
1718226412.387,-25.391,-68.359,-31.250,-24.414,0.000
1718226412.390,-44.434,-79.590,-49.316,-38.086,0.000
1718226412.394,-27.344,-73.242,-41.992,-22.949,0.000
1718226412.398,-27.344,-68.848,-36.621,-38.574,0.000
1718226412.402,-35.645,-68.848,-31.738,-56.152,0.000
1718226412.406,-26.367,-65.430,-33.691,-33.691,0.000
1718226412.410,-29.297,-60.059,-30.762,-18.066,0.000
1718226412.414,-10.742,-72.266,-38.574,-12.207,0.000
1718226412.418,9.277,-58.594,-33.203,-17.578,0.000
1718226412.422,-8.789,-49.805,-37.109,-36.621,0.000
1718226412.426,-37.109,-66.895,-49.316,-36.133,0.000
1718226412.430,-28.320,-59.082,-34.180,-16.113,0.000
1718226412.433,-22.949,-54.199,-24.902,-14.160,0.000
1718226412.437,-30.273,-61.035,-19.043,-22.949,0.000
1718226412.441,-30.273,-66.406,-33.203,-38.574,0.000
1718226412.445,-25.879,-60.547,-26.367,-38.086,0.000
1718226412.449,-9.766,-48.340,-14.160,-26.367,0.000
1718226412.453,-13.184,-42.480,-24.902,-30.762,0.000
1718226412.457,-27.344,-47.852,-27.832,-4.395,0.000
1718226412.461,-3.418,-51.758,-23.926,-20.508,0.000
1718226412.465,-2.930,-43.945,-23.438,-41.504,0.000
1718226412.469,-26.367,-48.340,-25.879,-17.578,0.000
1718226412.473,-37.109,-51.270,-21.484,-22.461,0.000
1718226412.476,-45.410,-49.805,-19.531,-34.180,0.000
1718226412.480,-27.832,-47.852,-19.043,-25.391,0.000
1718226412.484,-21.484,-53.223,-17.578,-1.465,0.000
1718226412.488,-16.113,-66.406,-20.508,-14.648,0.000
1718226412.492,-29.785,-61.035,-27.344,-47.852,0.000
1718226412.496,-48.828,-60.059,-34.668,-34.180,0.000
1718226412.500,-24.414,-49.805,-34.668,-18.555,0.000
1718226412.504,-29.785,-43.945,-27.344,-30.273,0.000
1718226412.508,-30.762,-41.992,-20.020,-19.531,0.000
1718226412.512,-30.273,-43.945,-21.484,-26.855,0.000
1718226412.515,-28.320,-50.293,-27.344,-35.645,0.000
1718226412.519,-22.949,-48.828,-26.367,-24.902,0.000
1718226412.523,-33.691,-46.875,-24.414,-23.926,0.000
1718226412.527,-39.062,-46.387,-22.461,-13.672,0.000
1718226412.531,-33.203,-51.270,-28.320,-14.648,0.000
1718226412.535,-36.133,-56.152,-48.340,-22.461,0.000
1718226412.539,-41.992,-52.734,-48.340,-35.645,0.000
1718226412.543,-32.227,-47.363,-36.133,-22.949,0.000
1718226412.547,-24.414,-53.223,-40.039,-23.438,0.000
1718226412.551,-26.367,-59.570,-38.574,-37.109,0.000
1718226412.555,-26.855,-54.199,-25.391,-39.062,0.000
1718226412.558,-19.531,-43.945,-23.438,-26.855,0.000
1718226412.562,-26.367,-47.852,-26.855,-5.859,0.000
1718226412.566,-26.367,-54.688,-28.809,-19.531,0.000
1718226412.570,-16.602,-44.434,-21.484,-23.438,0.000
1718226412.574,-30.762,-48.828,-24.414,-16.602,0.000
1718226412.578,-48.828,-70.312,-44.922,-31.250,0.000
1718226412.582,-45.410,-73.730,-43.945,-43.457,0.000
1718226412.586,-32.715,-54.199,-26.855,-19.531,0.000
1718226412.590,-26.367,-45.898,-29.297,-3.418,0.000
1718226412.594,-36.133,-55.176,-38.574,-18.066,0.000
1718226412.597,-43.457,-62.012,-36.621,-29.785,0.000
1718226412.601,-32.715,-58.105,-30.273,-35.645,0.000
1718226412.605,-24.902,-52.246,-33.203,-27.832,0.000
1718226412.609,-17.090,-51.758,-40.039,-25.391,0.000
1718226412.613,-12.207,-35.156,-33.691,-33.691,0.000
1718226412.617,-19.531,-37.109,-34.668,-41.992,0.000
1718226412.621,-26.855,-56.152,-42.480,-27.832,0.000
1718226412.625,-28.320,-56.641,-50.293,-19.531,0.000
1718226412.629,-19.043,-37.109,-42.480,-11.230,0.000
1718226412.633,-4.395,-31.738,-30.762,-0.488,0.000
1718226412.637,-10.254,-42.969,-21.484,-3.418,0.000
1718226412.640,-33.203,-44.922,-23.926,-5.859,0.000
1718226412.644,-48.828,-51.270,-45.410,-14.648,0.000
1718226412.648,-47.363,-55.664,-41.016,-29.297,0.000
1718226412.652,-34.668,-47.363,-34.668,-21.973,0.000
1718226412.656,-29.297,-38.574,-41.504,-24.414,0.000
1718226412.660,-28.320,-38.086,-35.645,-21.973,0.000
1718226412.664,-34.180,-47.852,-33.691,-29.297,0.000
1718226412.668,-40.527,-53.223,-47.852,-32.715,0.000
1718226412.672,-28.809,-47.363,-41.992,-22.461,0.000
1718226412.676,-35.156,-41.016,-29.297,-29.785,0.000
1718226412.680,-42.480,-40.527,-35.156,-27.344,0.000
1718226412.683,-30.762,-36.133,-37.598,-15.625,0.000
1718226412.687,-35.156,-41.992,-33.691,-11.719,0.000
1718226412.691,-48.828,-52.734,-32.227,-44.922,0.000
1718226412.695,-29.785,-41.504,-26.855,-59.570,0.000
1718226412.699,-30.762,-44.434,-35.645,-41.504,0.000
1718226412.703,-32.227,-41.992,-41.992,-37.598,0.000
1718226412.707,-20.996,-40.527,-40.527,-38.086,0.000
1718226412.711,-8.789,-46.875,-41.504,-34.180,0.000
1718226412.715,5.859,-37.109,-36.621,-25.879,0.000
1718226412.719,-11.719,-36.621,-36.133,-12.695,0.000
1718226412.723,-35.645,-51.270,-28.809,-15.625,0.000
1718226412.726,-41.016,-58.594,-35.645,-43.945,0.000
1718226412.730,-32.715,-53.223,-38.574,-48.340,0.000
1718226412.734,-41.016,-51.758,-33.691,-37.598,0.000
1718226412.738,-45.898,-46.875,-40.039,-41.504,0.000
1718226412.742,-29.785,-36.621,-26.855,-29.785,0.000
1718226412.746,-21.973,-40.527,-20.508,-18.555,0.000
1718226412.750,-28.320,-61.035,-34.180,-30.762,0.000
1718226412.754,-25.879,-51.758,-34.180,-38.574,0.000
1718226412.758,-32.227,-45.410,-27.344,-35.645,0.000
1718226412.762,-28.320,-54.688,-24.414,-36.133,0.000
1718226412.765,-39.062,-55.664,-32.715,-42.969,0.000
1718226412.769,-43.457,-51.270,-33.203,-30.273,0.000
1718226412.773,-26.855,-40.527,-24.414,-15.625,0.000
1718226412.777,-24.414,-44.922,-32.715,-19.531,0.000
1718226412.781,-28.320,-42.480,-29.297,-14.648,0.000
1718226412.785,-25.391,-37.109,-23.926,-17.090,0.000
1718226412.789,-32.227,-50.293,-41.504,-21.973,0.000
1718226412.793,-30.273,-52.246,-49.805,-22.949,0.000
1718226412.797,-24.414,-46.875,-36.133,-31.250,0.000
1718226412.801,-28.809,-49.805,-32.715,-28.320,0.000
1718226412.805,-24.902,-55.664,-33.691,-25.391,0.000
1718226412.808,-24.902,-53.223,-30.762,-24.414,0.000
1718226412.812,-8.789,-36.133,-24.414,-9.766,0.000
1718226412.816,1.465,-34.668,-22.461,-7.812,0.000
1718226412.820,-11.719,-47.852,-30.273,-15.137,0.000
1718226412.824,-27.344,-46.387,-38.574,-27.832,0.000
1718226412.828,-47.852,-47.852,-53.711,-41.504,0.000
1718226412.832,-50.781,-55.176,-43.945,-41.504,0.000
1718226412.836,-38.574,-49.805,-37.598,-30.273,0.000
1718226412.840,-40.527,-43.457,-42.480,-37.109,0.000
1718226412.844,-58.594,-58.105,-41.504,-60.547,0.000
1718226412.848,-52.246,-65.430,-50.781,-52.246,0.000
1718226412.851,-45.898,-62.012,-48.828,-48.340,0.000
1718226412.855,-34.180,-50.293,-35.645,-37.598,0.000
1718226412.859,-27.344,-42.969,-32.227,-25.879,0.000
1718226412.863,-41.504,-50.293,-39.551,-20.508,0.000
1718226412.867,-44.434,-57.129,-40.039,-35.645,0.000
1718226412.871,-41.016,-54.688,-46.387,-59.570,0.000
1718226412.875,-31.250,-45.410,-48.340,-53.223,0.000
1718226412.879,-36.133,-35.156,-53.223,-47.852,0.000
1718226412.883,-22.949,-30.273,-47.852,-26.855,0.000
1718226412.887,-24.902,-51.270,-48.340,-27.344,0.000
1718226412.890,-55.664,-61.523,-63.477,-33.691,0.000
1718226412.894,-41.504,-46.387,-39.551,-28.809,0.000
1718226412.898,-25.391,-42.480,-31.738,-24.902,0.000
1718226412.902,-42.969,-56.152,-46.387,-29.785,0.000
1718226412.906,-47.852,-57.129,-41.016,-44.922,0.000
1718226412.910,-41.504,-52.734,-40.527,-53.223,0.000
1718226412.914,-31.738,-59.082,-49.316,-41.504,0.000
1718226412.918,-33.691,-55.176,-45.898,-32.715,0.000
1718226412.922,-30.762,-47.852,-32.715,-30.273,0.000
1718226412.926,-18.066,-42.480,-25.391,-19.043,0.000
1718226412.930,-24.414,-41.504,-30.762,-12.207,0.000
1718226412.933,-30.273,-58.594,-44.922,-34.180,0.000
1718226412.937,-33.203,-65.918,-52.246,-37.109,0.000
1718226412.941,-33.203,-46.875,-37.109,-10.254,0.000
1718226412.945,-22.461,-43.945,-21.973,-24.902,0.000
1718226412.949,-10.742,-37.109,-36.621,-23.926,0.000
1718226412.953,-26.855,-49.805,-44.922,-17.090,0.000
1718226412.957,-41.016,-62.500,-43.945,-44.434,0.000
1718226412.961,-22.949,-40.039,-35.645,-36.133,0.000
1718226412.965,-45.410,-41.504,-46.875,-40.039,0.000
1718226412.969,-91.309,-71.777,-65.430,-78.613,0.000
1718226412.972,-88.867,-73.242,-36.621,-92.285,0.000
1718226412.976,-99.609,-73.242,-31.738,-105.957,0.000
1718226412.980,-167.480,-95.215,-60.059,-142.090,0.000
1718226412.984,-216.309,-114.746,-52.246,-196.289,0.000
1718226412.988,-229.980,-109.375,-39.062,-235.352,0.000
1718226412.992,-257.812,-109.375,-52.734,-266.602,0.000
1718226412.996,-281.738,-113.281,-56.641,-285.156,0.000
1718226413.000,-298.828,-113.770,-43.457,-295.898,0.000
1718226413.004,-307.617,-128.418,-34.668,-306.641,0.000
1718226413.008,-315.430,-136.230,-41.016,-312.988,0.000
1718226413.012,-306.641,-127.930,-29.785,-295.410,0.000
1718226413.015,-288.086,-113.770,-24.902,-260.254,0.000
1718226413.019,-276.367,-116.699,-30.762,-260.742,0.000
1718226413.023,-256.836,-114.258,-23.438,-266.113,0.000
1718226413.027,-231.445,-103.516,-15.625,-238.770,0.000
1718226413.031,-203.125,-106.934,-12.207,-219.727,0.000
1718226413.035,-177.246,-96.191,-15.625,-198.730,0.000
1718226413.039,-167.480,-100.098,-24.902,-163.086,0.000
1718226413.043,-157.227,-103.516,-29.785,-146.484,0.000
1718226413.047,-142.090,-92.285,-29.785,-131.836,0.000
1718226413.051,-103.027,-95.215,-42.969,-102.539,0.000
1718226413.055,-87.891,-86.914,-45.410,-100.098,0.000
1718226413.058,-85.938,-77.148,-31.250,-65.430,0.000
1718226413.062,-49.316,-73.730,-28.809,-40.039,0.000
1718226413.066,-36.621,-68.359,-33.203,-48.340,0.000
1718226413.070,-23.926,-62.988,-41.504,-26.367,0.000
1718226413.074,-19.531,-62.988,-44.922,-13.184,0.000
1718226413.078,-10.742,-60.059,-41.016,-13.672,0.000
1718226413.082,7.812,-52.734,-41.504,3.418,0.000
1718226413.086,-4.883,-53.711,-43.945,18.066,0.000
1718226413.090,0.000,-57.617,-53.711,3.906,0.000
1718226413.094,20.020,-56.641,-53.711,6.348,0.000
1718226413.098,28.320,-49.316,-41.992,22.461,0.000
1718226413.101,18.555,-51.270,-55.176,25.391,0.000
1718226413.105,21.973,-52.246,-58.105,36.621,0.000
1718226413.109,40.527,-43.945,-46.875,50.293,0.000
1718226413.113,38.574,-35.156,-37.598,45.898,0.000
1718226413.117,25.879,-44.922,-36.133,27.344,0.000
1718226413.121,43.457,-38.574,-35.645,39.551,0.000
1718226413.125,44.922,-25.391,-30.762,54.688,0.000
1718226413.129,24.414,-43.945,-44.922,38.574,0.000
1718226413.133,27.832,-57.617,-50.781,34.180,0.000
1718226413.137,41.016,-49.805,-44.434,46.875,0.000
1718226413.140,50.781,-35.645,-45.898,47.363,0.000
1718226413.144,55.664,-31.250,-36.621,50.293,0.000
1718226413.148,39.062,-44.922,-44.922,44.434,0.000
1718226413.152,25.879,-46.875,-58.594,38.574,0.000
1718226413.156,38.086,-44.922,-46.387,26.855,0.000
1718226413.160,30.762,-50.781,-35.645,6.836,0.000
1718226413.164,35.645,-38.574,-26.855,34.180,0.000
1718226413.168,53.711,-31.738,-25.391,47.363,0.000
1718226413.172,35.156,-50.781,-42.480,20.996,0.000
1718226413.176,20.996,-55.176,-54.688,25.879,0.000
1718226413.180,23.926,-38.086,-40.039,39.551,0.000
1718226413.183,39.062,-30.273,-34.180,48.828,0.000
1718226413.187,40.527,-31.250,-36.621,35.156,0.000
1718226413.191,49.805,-33.691,-26.855,41.504,0.000
1718226413.195,36.621,-29.785,-30.273,47.363,0.000
1718226413.199,14.648,-43.457,-39.551,20.020,0.000
1718226413.203,33.203,-42.480,-42.969,22.949,0.000
1718226413.207,30.762,-34.668,-43.457,38.086,0.000
1718226413.211,22.949,-43.457,-40.527,30.762,0.000
1718226413.215,19.531,-46.387,-43.945,24.414,0.000
1718226413.219,16.602,-48.340,-40.527,19.043,0.000
1718226413.223,13.672,-39.551,-40.527,25.391,0.000
1718226413.226,16.602,-38.086,-43.457,22.461,0.000
1718226413.230,37.598,-41.504,-40.039,26.855,0.000
1718226413.234,18.066,-36.133,-34.180,35.645,0.000
1718226413.238,5.371,-34.180,-30.273,34.668,0.000
1718226413.242,33.203,-35.156,-36.133,34.668,0.000
1718226413.246,23.438,-38.574,-36.133,30.273,0.000
1718226413.250,3.906,-41.992,-32.227,17.578,0.000
1718226413.254,3.906,-44.922,-28.809,19.531,0.000
1718226413.258,-7.812,-51.758,-34.180,14.160,0.000
1718226413.262,-4.883,-53.711,-43.457,-3.418,0.000
1718226413.265,6.348,-54.688,-48.828,-5.859,0.000
1718226413.269,-3.418,-62.988,-41.504,-9.766,0.000
1718226413.273,-15.137,-64.941,-49.316,-8.789,0.000
1718226413.277,-31.250,-62.500,-47.363,-7.324,0.000
1718226413.281,-35.156,-67.871,-42.969,-20.508,0.000
1718226413.285,-35.645,-65.918,-38.574,-11.230,0.000
1718226413.289,-4.883,-47.852,-37.598,13.672,0.000
1718226413.293,3.906,-34.668,-32.227,6.836,0.000
1718226413.297,-22.949,-54.199,-32.227,-17.090,0.000
1718226413.301,-25.391,-65.430,-41.992,-26.367,0.000
1718226413.305,-13.672,-55.176,-36.133,-20.508,0.000
1718226413.308,-10.254,-58.594,-41.504,-18.066,0.000
1718226413.312,-2.441,-52.734,-40.039,-12.695,0.000
1718226413.316,0.977,-38.574,-23.926,-6.836,0.000
1718226413.320,-20.508,-46.875,-28.809,-4.883,0.000
1718226413.324,-21.973,-60.059,-48.828,-14.648,0.000
1718226413.328,-23.926,-61.523,-48.340,-29.785,0.000
1718226413.332,-21.973,-57.129,-36.621,-34.180,0.000
1718226413.336,-1.465,-52.734,-35.156,-17.090,0.000
1718226413.340,-2.441,-45.410,-32.715,0.488,0.000
1718226413.344,-8.789,-45.410,-27.832,-18.555,0.000
1718226413.347,-19.531,-51.270,-29.785,-33.203,0.000
1718226413.351,-29.297,-48.828,-29.785,-28.809,0.000
1718226413.355,-26.367,-55.664,-37.109,-21.973,0.000
1718226413.359,-35.156,-67.383,-43.945,-35.156,0.000
1718226413.363,-34.668,-62.012,-39.062,-39.062,0.000
1718226413.367,-28.320,-53.223,-34.180,-23.926,0.000
1718226413.371,-23.926,-50.293,-35.645,-6.836,0.000
1718226413.375,-18.555,-44.434,-39.062,-15.137,0.000
1718226413.379,-12.207,-39.062,-37.109,-27.344,0.000
1718226413.383,-3.906,-38.574,-27.344,-17.578,0.000
1718226413.387,-27.344,-50.781,-26.367,-23.926,0.000
1718226413.390,-39.062,-57.129,-26.367,-27.344,0.000
1718226413.394,-25.879,-53.711,-23.438,-24.414,0.000
1718226413.398,-16.602,-53.223,-29.785,-2.441,0.000
1718226413.402,-19.531,-43.457,-26.855,17.090,0.000
1718226413.406,-38.574,-54.688,-39.062,-11.230,0.000
1718226413.410,-37.598,-57.617,-38.574,-36.621,0.000
1718226413.414,-30.273,-57.617,-32.227,-28.320,0.000
1718226413.418,-32.227,-67.383,-36.621,-19.531,0.000
1718226413.422,-28.320,-59.570,-25.879,-13.672,0.000
1718226413.426,-24.902,-55.664,-26.855,-25.391,0.000
1718226413.430,-33.203,-55.176,-41.016,-41.016,0.000
1718226413.433,-22.461,-52.734,-32.715,-22.949,0.000
1718226413.437,-31.738,-65.430,-28.320,-27.344,0.000
1718226413.441,-26.855,-70.801,-36.133,-44.434,0.000
1718226413.445,-23.438,-67.871,-46.875,-45.898,0.000
1718226413.449,-18.066,-60.547,-47.363,-42.969,0.000
1718226413.453,-20.020,-57.129,-41.992,-43.457,0.000
1718226413.457,-32.227,-49.805,-34.180,-29.785,0.000
1718226413.461,-34.180,-47.363,-31.738,-21.484,0.000
1718226413.465,-44.434,-60.059,-37.109,-45.898,0.000
1718226413.469,-50.293,-64.453,-31.738,-51.758,0.000
1718226413.472,-47.852,-57.129,-25.879,-45.898,0.000
1718226413.476,-30.273,-46.387,-15.137,-19.043,0.000
1718226413.480,-13.672,-46.875,-21.973,5.371,0.000
1718226413.484,-20.996,-52.734,-43.457,-22.461,0.000
1718226413.488,-26.855,-57.617,-41.504,-28.320,0.000
1718226413.492,-28.320,-60.059,-34.668,-13.184,0.000
1718226413.496,-24.902,-50.293,-29.785,-14.648,0.000
1718226413.500,-28.809,-56.152,-34.668,-35.156,0.000
1718226413.504,-21.973,-63.965,-39.551,-37.109,0.000
1718226413.508,-12.207,-54.688,-30.273,-18.066,0.000
1718226413.512,-24.902,-59.570,-33.203,-17.578,0.000
1718226413.515,-19.043,-50.781,-34.668,-29.297,0.000
1718226413.519,-23.438,-42.480,-41.016,-28.809,0.000
1718226413.523,-20.508,-53.223,-50.293,-16.602,0.000
1718226413.527,-13.672,-58.105,-41.016,-6.836,0.000
1718226413.531,-36.133,-59.570,-34.180,-13.184,0.000
1718226413.535,-45.898,-58.594,-41.016,-26.855,0.000
1718226413.539,-41.504,-61.035,-45.410,-34.668,0.000
1718226413.543,-39.551,-57.617,-48.828,-26.855,0.000
1718226413.547,-31.250,-48.828,-45.410,-26.855,0.000
1718226413.551,-33.203,-52.246,-37.109,-35.645,0.000
1718226413.555,-30.273,-52.246,-30.273,-25.391,0.000
1718226413.558,-22.949,-41.504,-29.785,-13.672,0.000
1718226413.562,-41.016,-48.828,-38.574,-29.785,0.000
1718226413.566,-43.457,-59.082,-56.641,-58.594,0.000
1718226413.570,-22.949,-55.176,-59.570,-38.086,0.000
1718226413.574,-19.531,-48.828,-41.992,-19.043,0.000
1718226413.578,-47.852,-58.105,-42.969,-37.109,0.000
1718226413.582,-53.223,-64.453,-41.016,-32.715,0.000
1718226413.586,-34.668,-54.688,-43.457,-31.738,0.000
1718226413.590,-32.227,-58.594,-55.664,-33.203,0.000
1718226413.594,-19.531,-53.711,-41.992,-32.227,0.000
1718226413.597,-11.230,-44.922,-38.574,-20.020,0.000
1718226413.601,-31.250,-47.852,-44.434,-20.508,0.000
1718226413.605,-41.016,-54.688,-33.691,-18.555,0.000
1718226413.609,-15.625,-58.105,-27.832,-24.414,0.000
1718226413.613,-11.230,-69.824,-38.574,-44.922,0.000
1718226413.617,-24.902,-67.871,-48.828,-31.250,0.000
1718226413.621,-12.695,-48.828,-33.203,-26.367,0.000
1718226413.625,-11.719,-53.711,-26.855,-11.230,0.000
1718226413.629,-25.879,-65.430,-34.180,-14.160,0.000
1718226413.633,-25.391,-62.012,-41.992,-24.414,0.000
1718226413.637,-27.344,-53.711,-38.086,-17.578,0.000
1718226413.640,-22.949,-54.688,-27.832,-3.418,0.000
1718226413.644,-8.789,-54.199,-30.273,-8.301,0.000
1718226413.648,-11.719,-57.617,-39.551,-31.250,0.000
1718226413.652,-13.184,-60.059,-41.016,-20.020,0.000
1718226413.656,-15.137,-62.988,-42.969,-25.391,0.000
1718226413.660,-9.277,-59.082,-43.945,-21.973,0.000
1718226413.664,-4.395,-55.176,-33.203,-6.836,0.000
1718226413.668,-5.859,-53.223,-28.320,-24.414,0.000
1718226413.672,3.418,-42.480,-21.973,-13.184,0.000
1718226413.676,-11.230,-45.898,-26.367,-9.277,0.000
1718226413.680,-20.508,-54.688,-35.645,-24.414,0.000
1718226413.683,-3.418,-44.922,-29.785,-5.859,0.000
1718226413.687,-7.812,-42.969,-24.902,0.000,0.000
1718226413.691,-20.996,-54.688,-16.113,-12.695,0.000
1718226413.695,-18.555,-58.105,-23.926,-30.762,0.000
1718226413.699,-15.137,-56.641,-41.504,-29.785,0.000
1718226413.703,0.000,-53.711,-33.691,-11.230,0.000
1718226413.707,-13.184,-58.105,-39.551,-24.902,0.000
1718226413.711,-20.508,-59.082,-46.387,-39.551,0.000
1718226413.715,-21.484,-56.152,-37.109,-22.949,0.000
1718226413.719,-12.207,-47.852,-13.672,4.883,0.000
1718226413.722,-7.324,-53.223,-13.184,-4.883,0.000
1718226413.726,-30.273,-73.242,-41.992,-39.551,0.000
1718226413.730,-43.945,-71.289,-45.410,-24.414,0.000
1718226413.734,-21.484,-62.988,-36.621,-6.348,0.000
1718226413.738,-11.719,-58.105,-43.945,-27.344,0.000
1718226413.742,-24.414,-53.223,-42.969,-37.598,0.000
1718226413.746,-10.742,-52.734,-29.785,-18.066,0.000
1718226413.750,-16.113,-57.129,-25.879,-17.578,0.000
1718226413.754,-35.156,-67.383,-30.273,-33.691,0.000
1718226413.758,-32.227,-58.594,-32.227,-27.832,0.000
1718226413.762,-25.391,-50.293,-26.855,-15.625,0.000
1718226413.765,-23.926,-57.129,-25.879,-7.324,0.000
1718226413.769,-23.438,-52.246,-21.484,-13.672,0.000
